CDG,DT_Abert,Dia_Semana,Tipo,QTD,Produto,Categoria,Valor_Un,Valor_Total,DT_Fech
10892,09/04/2025 12:37,quarta-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"25,90","77,70",09/04/2025 13:15
10892,09/04/2025 12:37,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",09/04/2025 13:15
10892,09/04/2025 12:37,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",09/04/2025 13:15
10899,09/04/2025 13:44,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",09/04/2025 17:03
10899,09/04/2025 13:44,quarta-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",09/04/2025 17:03
10906,09/04/2025 15:45,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",09/04/2025 17:03
10906,09/04/2025 15:45,quarta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",09/04/2025 17:03
10907,09/04/2025 15:49,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",09/04/2025 17:03
10908,09/04/2025 15:52,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",09/04/2025 17:03
10913,09/04/2025 18:00,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",09/04/2025 18:28
10913,09/04/2025 18:00,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",09/04/2025 18:28
10913,09/04/2025 18:00,quarta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",09/04/2025 18:28
10913,09/04/2025 18:00,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",09/04/2025 18:28
10913,09/04/2025 18:00,quarta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",09/04/2025 18:28
10914,09/04/2025 18:07,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",09/04/2025 18:28
10915,09/04/2025 18:08,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",09/04/2025 18:58
10915,09/04/2025 18:08,quarta-feira,Delivery    ,1,Boizinho Caipira,Hambúrguer,"32,90","32,90",09/04/2025 18:58
10929,10/04/2025 11:42,quinta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",10/04/2025 12:31
10929,10/04/2025 11:42,quinta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",10/04/2025 12:31
10931,10/04/2025 11:54,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",10/04/2025 12:31
10932,10/04/2025 12:03,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",10/04/2025 12:31
10932,10/04/2025 12:03,quinta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",10/04/2025 12:31
10941,10/04/2025 13:03,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/04/2025 13:55
10951,10/04/2025 16:35,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/04/2025 17:03
10953,10/04/2025 16:42,quinta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",10/04/2025 17:04
10953,10/04/2025 16:42,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",10/04/2025 17:04
10959,10/04/2025 17:22,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",10/04/2025 17:48
10961,10/04/2025 18:19,quinta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",10/04/2025 18:41
10961,10/04/2025 18:19,quinta-feira,Delivery    ,1,Boizinho,Hambúrguer,"27,90","27,90",10/04/2025 18:41
10972,11/04/2025 11:22,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",11/04/2025 12:16
10972,11/04/2025 11:22,sexta-feira,Delivery    ,1,Guaraná Antárctica 350mL,Refrigerantes,"5,00","5,00",11/04/2025 12:16
10972,11/04/2025 11:22,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",11/04/2025 12:16
10972,11/04/2025 11:22,sexta-feira,Delivery    ,1,Guaraná Antárctica 350mL,Refrigerantes,"5,00","5,00",11/04/2025 12:16
10974,11/04/2025 11:34,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",11/04/2025 12:16
10974,11/04/2025 11:34,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",11/04/2025 12:16
10974,11/04/2025 11:34,sexta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"3,90","3,90",11/04/2025 12:16
10982,11/04/2025 12:26,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",11/04/2025 12:51
10990,11/04/2025 13:30,sexta-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",11/04/2025 15:47
10990,11/04/2025 13:30,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",11/04/2025 15:47
10993,11/04/2025 14:23,sexta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",11/04/2025 15:47
10993,11/04/2025 14:23,sexta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",11/04/2025 15:47
10993,11/04/2025 14:23,sexta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",11/04/2025 15:47
10993,11/04/2025 14:23,sexta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",11/04/2025 15:47
10998,11/04/2025 15:47,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",11/04/2025 16:40
10998,11/04/2025 15:47,sexta-feira,Delivery    ,1,Fanta Laranja 350mL,Refrigerantes,"6,90","6,90",11/04/2025 16:40
11003,11/04/2025 17:28,sexta-feira,Delivery    ,2,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","77,80",11/04/2025 18:53
11003,11/04/2025 17:28,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",11/04/2025 18:53
11004,11/04/2025 17:29,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",11/04/2025 18:53
11004,11/04/2025 17:29,sexta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",11/04/2025 18:53
11007,11/04/2025 17:51,sexta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",11/04/2025 18:53
11015,12/04/2025 10:36,sábado,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",12/04/2025 11:13
11022,12/04/2025 12:01,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",12/04/2025 12:27
11022,12/04/2025 12:01,sábado,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",12/04/2025 12:27
11024,12/04/2025 12:35,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",12/04/2025 13:05
11024,12/04/2025 12:35,sábado,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",12/04/2025 13:05
11024,12/04/2025 12:35,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",12/04/2025 13:05
11024,12/04/2025 12:35,sábado,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",12/04/2025 13:05
11034,14/04/2025 10:27,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/04/2025 11:11
11034,14/04/2025 10:27,segunda-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",14/04/2025 11:11
11041,14/04/2025 12:21,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/04/2025 12:49
11041,14/04/2025 12:21,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",14/04/2025 12:49
11041,14/04/2025 12:21,segunda-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",14/04/2025 12:49
11042,14/04/2025 12:29,segunda-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",14/04/2025 13:12
11042,14/04/2025 12:29,segunda-feira,Delivery    ,1,Mini Catupiry Selado,Complemento,"2,00","2,00",14/04/2025 13:12
11042,14/04/2025 12:29,segunda-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",14/04/2025 13:12
11054,14/04/2025 14:23,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/04/2025 15:20
11054,14/04/2025 14:23,segunda-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",14/04/2025 15:20
11058,14/04/2025 15:19,segunda-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"25,90","77,70",14/04/2025 15:51
11066,14/04/2025 17:38,segunda-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",14/04/2025 18:09
11066,14/04/2025 17:38,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",14/04/2025 18:09
11066,14/04/2025 17:38,segunda-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",14/04/2025 18:09
11066,14/04/2025 17:38,segunda-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",14/04/2025 18:09
11066,14/04/2025 17:38,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",14/04/2025 18:09
11070,14/04/2025 18:31,segunda-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",14/04/2025 18:46
11077,15/04/2025 11:06,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",15/04/2025 11:40
11086,15/04/2025 12:56,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",15/04/2025 13:43
11087,15/04/2025 13:02,terça-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",15/04/2025 13:43
11087,15/04/2025 13:02,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",15/04/2025 13:43
11104,15/04/2025 18:11,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",15/04/2025 18:50
11104,15/04/2025 18:11,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",15/04/2025 18:50
11106,15/04/2025 18:18,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",15/04/2025 18:50
11106,15/04/2025 18:18,terça-feira,Delivery    ,1,Boizinho Salada,Hambúrguer,"29,90","29,90",15/04/2025 18:50
11107,15/04/2025 18:18,terça-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"25,90","77,70",15/04/2025 18:51
11109,15/04/2025 18:39,terça-feira,Delivery    ,2,Hot Dog Simples,Hot Dog,"21,90","43,80",15/04/2025 18:55
11110,15/04/2025 18:49,terça-feira,Delivery    ,1,Doguinho,Hot Dog,"14,90","14,90",15/04/2025 19:06
11110,15/04/2025 18:49,terça-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",15/04/2025 19:06
11107,15/04/2025 18:51,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",15/04/2025 18:51
11107,15/04/2025 18:51,terça-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",15/04/2025 18:51
11117,16/04/2025 11:03,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/04/2025 13:41
11119,16/04/2025 11:26,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",16/04/2025 13:42
11119,16/04/2025 11:26,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",16/04/2025 13:42
11120,16/04/2025 11:33,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",16/04/2025 13:42
11120,16/04/2025 11:33,quarta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",16/04/2025 13:42
11125,16/04/2025 11:59,quarta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",16/04/2025 13:42
11128,16/04/2025 12:24,quarta-feira,Delivery    ,1,Frango Seladinho,Frango,"30,90","30,90",16/04/2025 13:42
11128,16/04/2025 12:24,quarta-feira,Delivery    ,2,Coca-Cola Zero 200mL,Refrigerantes,"3,90","7,80",16/04/2025 13:42
11128,16/04/2025 12:24,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/04/2025 13:42
11133,16/04/2025 12:52,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",16/04/2025 13:42
11133,16/04/2025 12:52,quarta-feira,Delivery    ,1,Fanta Laranja 350mL,Refrigerantes,"6,90","6,90",16/04/2025 13:42
11137,16/04/2025 13:10,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",16/04/2025 13:48
11137,16/04/2025 13:10,quarta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",16/04/2025 13:48
11141,16/04/2025 14:22,quarta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",16/04/2025 15:27
11141,16/04/2025 14:22,quarta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",16/04/2025 15:27
11142,16/04/2025 14:23,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",16/04/2025 15:28
11142,16/04/2025 14:23,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/04/2025 15:28
11142,16/04/2025 14:23,quarta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",16/04/2025 15:28
11150,16/04/2025 16:27,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",16/04/2025 17:19
11150,16/04/2025 16:27,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/04/2025 17:19
11151,16/04/2025 16:28,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",16/04/2025 17:20
11151,16/04/2025 16:28,quarta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",16/04/2025 17:20
11153,16/04/2025 16:38,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",16/04/2025 17:21
11153,16/04/2025 16:38,quarta-feira,Delivery    ,1,Coca-Cola Original 200mL,Refrigerantes,"3,90","3,90",16/04/2025 17:21
11157,16/04/2025 17:09,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",16/04/2025 17:35
11160,16/04/2025 17:47,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/04/2025 18:26
11160,16/04/2025 17:47,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/04/2025 18:26
11161,16/04/2025 17:51,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",16/04/2025 18:26
11162,16/04/2025 18:01,quarta-feira,Delivery    ,3,Hot Dog Nervoso,Hot Dog,"32,90","98,70",16/04/2025 18:44
11165,16/04/2025 18:32,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",16/04/2025 18:44
11172,17/04/2025 10:59,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",17/04/2025 11:34
11174,17/04/2025 11:18,quinta-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",17/04/2025 11:59
11174,17/04/2025 11:18,quinta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",17/04/2025 11:59
11174,17/04/2025 11:18,quinta-feira,Delivery    ,2,Coca-Cola Original 200mL,Refrigerantes,"3,90","7,80",17/04/2025 11:59
11174,17/04/2025 11:18,quinta-feira,Delivery    ,2,Guaraná Antárctica 200mL,Refrigerantes,"3,90","7,80",17/04/2025 11:59
11183,17/04/2025 12:03,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",17/04/2025 13:01
11183,17/04/2025 12:03,quinta-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",17/04/2025 13:01
11191,17/04/2025 12:40,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",17/04/2025 13:23
11202,17/04/2025 14:34,quinta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",17/04/2025 14:52
11204,17/04/2025 15:17,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",17/04/2025 16:01
11207,17/04/2025 16:01,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",17/04/2025 16:50
11208,17/04/2025 16:03,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",17/04/2025 16:50
11214,17/04/2025 18:19,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",17/04/2025 18:58
11214,17/04/2025 18:19,quinta-feira,Delivery    ,1,Coca-cola Zero 600mL,Refrigerantes,"6,00","6,00",17/04/2025 18:58
11216,17/04/2025 18:27,quinta-feira,Delivery    ,1,Boizão,Hambúrguer,"44,90","44,90",17/04/2025 19:04
11216,17/04/2025 18:27,quinta-feira,Delivery    ,1,Boizão,Hambúrguer,"44,90","44,90",17/04/2025 19:04
11218,17/04/2025 18:29,quinta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",17/04/2025 19:04
11225,22/04/2025 11:25,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",22/04/2025 13:51
11225,22/04/2025 11:25,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",22/04/2025 13:51
11227,22/04/2025 11:36,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",22/04/2025 13:51
11227,22/04/2025 11:36,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",22/04/2025 13:51
11229,22/04/2025 12:02,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",22/04/2025 13:51
11229,22/04/2025 12:02,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",22/04/2025 13:51
11231,22/04/2025 12:11,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",22/04/2025 13:52
11235,22/04/2025 12:53,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",22/04/2025 13:52
11235,22/04/2025 12:53,terça-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",22/04/2025 13:52
11240,22/04/2025 13:18,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",22/04/2025 13:52
11240,22/04/2025 13:18,terça-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"3,90","3,90",22/04/2025 13:52
11253,22/04/2025 17:31,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",22/04/2025 18:13
11253,22/04/2025 17:31,terça-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",22/04/2025 18:13
11254,22/04/2025 18:06,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",22/04/2025 18:26
11257,22/04/2025 18:38,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",22/04/2025 19:01
11260,23/04/2025 11:16,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",23/04/2025 11:53
11268,23/04/2025 12:07,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",23/04/2025 13:14
11276,23/04/2025 12:54,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",23/04/2025 13:14
11276,23/04/2025 12:54,quarta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",23/04/2025 13:14
11279,23/04/2025 13:18,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",23/04/2025 13:55
11282,23/04/2025 14:07,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",23/04/2025 14:37
11286,23/04/2025 14:54,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",23/04/2025 15:21
11286,23/04/2025 14:54,quarta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",23/04/2025 15:21
11286,23/04/2025 14:54,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",23/04/2025 15:21
11286,23/04/2025 14:54,quarta-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",23/04/2025 15:21
11290,23/04/2025 16:56,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",23/04/2025 17:37
11297,24/04/2025 10:18,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",24/04/2025 11:26
11297,24/04/2025 10:18,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",24/04/2025 11:26
11303,24/04/2025 11:59,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",24/04/2025 12:44
11313,24/04/2025 12:48,quinta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",24/04/2025 13:14
11315,24/04/2025 12:59,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",24/04/2025 14:26
11315,24/04/2025 12:59,quinta-feira,Delivery    ,1,Guaraná Antárctica 350mL,Refrigerantes,"6,90","6,90",24/04/2025 14:26
11325,24/04/2025 13:35,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",24/04/2025 14:26
11328,24/04/2025 15:20,quinta-feira,Delivery    ,1,Boizinho,Hambúrguer,"27,90","27,90",24/04/2025 16:14
11328,24/04/2025 15:20,quinta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",24/04/2025 16:14
11331,24/04/2025 16:25,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",24/04/2025 17:22
11331,24/04/2025 16:25,quinta-feira,Delivery    ,1,Schweppes 350mL,Refrigerantes,"6,90","6,90",24/04/2025 17:22
11336,24/04/2025 17:07,quinta-feira,Delivery    ,1,Frango Seladinho,Frango,"30,90","30,90",24/04/2025 17:52
11336,24/04/2025 17:07,quinta-feira,Delivery    ,2,Ifood Salsicha,Complemento,"4,00","8,00",24/04/2025 17:52
11336,24/04/2025 17:07,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",24/04/2025 17:52
11338,24/04/2025 17:20,quinta-feira,Delivery    ,3,Hot Dog Nervoso,Hot Dog,"32,90","98,70",24/04/2025 17:59
11338,24/04/2025 17:20,quinta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",24/04/2025 17:59
11338,24/04/2025 17:20,quinta-feira,Delivery    ,1,Água Tônica,Refrigerantes,"6,90","6,90",24/04/2025 17:59
11347,25/04/2025 10:54,sexta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",25/04/2025 11:15
11347,25/04/2025 10:54,sexta-feira,Delivery    ,1,Schweppes 350mL,Refrigerantes,"6,90","6,90",25/04/2025 11:15
11348,25/04/2025 11:07,sexta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",25/04/2025 11:41
11348,25/04/2025 11:07,sexta-feira,Delivery    ,1,Coca-Cola Original 200mL,Refrigerantes,"3,90","3,90",25/04/2025 11:41
11350,25/04/2025 11:39,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",25/04/2025 13:16
11350,25/04/2025 11:39,sexta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"5,00","5,00",25/04/2025 13:16
11356,25/04/2025 12:02,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",25/04/2025 13:16
11356,25/04/2025 12:02,sexta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",25/04/2025 13:16
11362,25/04/2025 12:30,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",25/04/2025 13:17
11362,25/04/2025 12:30,sexta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",25/04/2025 13:17
11366,25/04/2025 12:43,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",25/04/2025 13:17
11375,25/04/2025 13:46,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",25/04/2025 14:32
11376,25/04/2025 13:58,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",25/04/2025 14:32
11376,25/04/2025 13:58,sexta-feira,Delivery    ,1,Fanta Laranja 350mL,Refrigerantes,"5,00","5,00",25/04/2025 14:32
11377,25/04/2025 14:46,sexta-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",25/04/2025 15:15
11377,25/04/2025 14:46,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",25/04/2025 15:15
11380,25/04/2025 15:30,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",25/04/2025 16:28
11380,25/04/2025 15:30,sexta-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"5,00","5,00",25/04/2025 16:28
11382,25/04/2025 16:01,sexta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",25/04/2025 16:28
11382,25/04/2025 16:01,sexta-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"32,90","65,80",25/04/2025 16:28
11385,25/04/2025 17:19,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",25/04/2025 17:49
11388,25/04/2025 17:43,sexta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",25/04/2025 18:32
11388,25/04/2025 17:43,sexta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",25/04/2025 18:32
11388,25/04/2025 17:43,sexta-feira,Delivery    ,1,Frango Seladinho,Frango,"30,90","30,90",25/04/2025 18:32
